			
Query=MGG_08829T0	 Hit=lcl|EDO03054	" Description=pep:novel supercontig:ASM14694v1:CH476626:1861614:1866243:-1 gene:SS1G_05532 transcript:EDO03054 description:""hypothetical protein""-species:Sclerotinia_sclerotiorum"	 E_value=7e-56
			
Query=MGG_08829T0	 Hit=lcl|CADATEAP00004711	" Description=pep:known supercontig:CADRE:1.15:1228980:1233035:-1 gene:CADATEAG00004711 transcript:CADATEAT00004711 description:""Putative uncharacterized protein""-species:Aspergillus_terreus"	 E_value=9e-56
			
Query=MGG_08829T0	 Hit=lcl|CADATEAP00004711	" Description=pep:known supercontig:CADRE:1.15:1228980:1233035:-1 gene:CADATEAG00004711 transcript:CADATEAT00004711 description:""Putative uncharacterized protein""-species:Aspergillus_terreus"	 E_value=6e-53
			
Query=MGG_08829T0	 Hit=lcl|CADATEAP00004711	" Description=pep:known supercontig:CADRE:1.15:1228980:1233035:-1 gene:CADATEAG00004711 transcript:CADATEAT00004711 description:""Putative uncharacterized protein""-species:Aspergillus_terreus"	 E_value=3e-52
			
Query=MGG_08829T0	 Hit=lcl|EDN99566	" Description=pep:novel supercontig:ASM14694v1:CH476623:847829:852021:-1 gene:SS1G_02421 transcript:EDN99566 description:""hypothetical protein""-species:Sclerotinia_sclerotiorum"	 E_value=3e-54
			
Query=MGG_08829T0	 Hit=lcl|EDO04687	" Description=pep:novel supercontig:ASM14694v1:CH476629:616228:617232:1 gene:SS1G_07170 transcript:EDO04687 description:""hypothetical protein""-species:Sclerotinia_sclerotiorum"	 E_value=5e-54
			
Query=MGG_08829T0	 Hit=lcl|EDO04687	" Description=pep:novel supercontig:ASM14694v1:CH476629:616228:617232:1 gene:SS1G_07170 transcript:EDO04687 description:""hypothetical protein""-species:Sclerotinia_sclerotiorum"	 E_value=5e-52
			
Query=MGG_08829T0	 Hit=lcl|EHK19817	" Description=pep:novel supercontig:ASM17099v1:82:363760:366154:-1 gene:TRIVIDRAFT_68192 transcript:EHK19817 description:""hypothetical protein""-species:Trichoderma_virens"	 E_value=1e-52
			
Query=MGG_08829T0	 Hit=lcl|EHK19817	" Description=pep:novel supercontig:ASM17099v1:82:363760:366154:-1 gene:TRIVIDRAFT_68192 transcript:EHK19817 description:""hypothetical protein""-species:Trichoderma_virens"	 E_value=8e-51
			
Query=MGG_08829T0	 Hit=lcl|EHK19869	" Description=pep:novel supercontig:ASM17099v1:82:562224:565858:-1 gene:TRIVIDRAFT_46923 transcript:EHK19869 description:""hypothetical protein""-species:Trichoderma_virens"	 E_value=1e-52
			
Query=MGG_08829T0	 Hit=lcl|EHK19869	" Description=pep:novel supercontig:ASM17099v1:82:562224:565858:-1 gene:TRIVIDRAFT_46923 transcript:EHK19869 description:""hypothetical protein""-species:Trichoderma_virens"	 E_value=1e-50
			
Query=MGG_08829T0	 Hit=lcl|EHK20560	" Description=pep:novel supercontig:ASM17099v1:79:405787:406671:-1 gene:TRIVIDRAFT_49139 transcript:EHK20560 description:""hypothetical protein""-species:Trichoderma_virens"	 E_value=4e-52
			
Query=MGG_08829T0	 Hit=lcl|EHK20560	" Description=pep:novel supercontig:ASM17099v1:79:405787:406671:-1 gene:TRIVIDRAFT_49139 transcript:EHK20560 description:""hypothetical protein""-species:Trichoderma_virens"	 E_value=3e-51
			
Query=MGG_08829T0	 Hit=lcl|CADATEAP00006394	" Description=pep:known supercontig:CADRE:1.13:420295:425032:-1 gene:CADATEAG00006394 transcript:CADATEAT00006394 description:""Predicted protein""-species:Aspergillus_terreus"	 E_value=4e-51
			
Query=MGG_09536T0	 Hit=lcl|EDU44692	" Description=pep:novel supercontig:GCA_000149985.1:supercont1.18:256104:257798:-1 gene:PTRG_11642 transcript:EDU44692 description:""zinc knuckle domain containing protein""-species:Pyrenophora_triticirepentis"	 E_value=4e-99
			
Query=MGG_09536T0	 Hit=lcl|EFQ89134	" Description=pep:novel supercontig:GCA_000166005.1:GL535929:22:1857:-1 gene:PTT_14675 transcript:EFQ89134 description:""hypothetical protein""-species:Pyrenophora_teres"	 E_value=7e-99
			
Query=MGG_09536T0	 Hit=lcl|CBQ67722	" Description=pep:novel chromosome:GCA_000230245.1:1:890685:892592:1 gene:sr11672 transcript:CBQ67722 description:""conserved hypothetical protein""-species:Sporisorium_reilianum"	 E_value=1e-96
			
Query=MGG_09536T0	 Hit=lcl|UM00321P0	" Description=pep:known supercontig:UM1:Cont_1.5:159756:161624:1 gene:UM00321 transcript:UM00321T0 description:""hypothetical protein""-species:Ustilago_maydis"	 E_value=3e-94
			
Query=MGG_09536T0	 Hit=lcl|CAG83848	" Description=pep:novel chromosome:GCA_000002525.1:A:984902:986314:-1 gene:YALI0_A09834g transcript:CAG83848 description:""YALI0A09834p""-species:Yarrowia_lipolytica"	 E_value=5e-91
			
Query=MGG_09536T0	 Hit=lcl|CADAFLAP00010096	" Description=pep:known supercontig:JCVI-afl1-v2.0:EQ963481:1981312:1983976:-1 gene:CADAFLAG00010096 transcript:CADAFLAT00010096 description:""Zinc knuckle domain protein ""-species:Aspergillus_flavus"	 E_value=6e-90
			
Query=MGG_09536T0	 Hit=lcl|EGG07942	" Description=pep:novel supercontig:GCA_000204055.1:GL883102:1185870:1189834:1 gene:MELLADRAFT_77478 transcript:EGG07942 description:""hypothetical protein""-species:Melampsora_laricipopulina"	 E_value=4e-85
			
Query=MGG_09536T0	 Hit=lcl|YKL059C	" Description=pep:known chromosome:SacCer_Apr2011:XI:328118:329443:-1 gene:YKL059C transcript:YKL059C description:""Essential conserved subunit of CPF (cleavage and polyadenylation factor), plays a role in 3' end formation of mRNA via the specific cleavage and polyadenylation of pre-mRNA, contains a putative RNA-binding zinc knuckle motif""-species:Saccharomyces_cerevisiae"	 E_value=6e-83
			
Query=MGG_09536T0	 Hit=lcl|MVLG_01151T0	" Description=pep:novel supercontig:GCA_000166175.1:supercont1.6:290085:293496:1 gene:MVLG_01151 transcript:MVLG_01151T0 description:""hypothetical protein""-species:Microbotryum_violaceum"	 E_value=6e-83
			
Query=MGG_09536T0	 Hit=lcl|AAS50840	" Description=pep:known chromosome:ASM9102v1:II:519259:520449:-1 gene:AGOS_ABR070C transcript:AAS50840 description:""ABR070Cp""-species:Ashbya_gossypii"	 E_value=5e-79
			
Query=MGG_09536T0	 Hit=lcl|EHS64227	" Description=pep:novel supercontig:ASM14992v1:supercont2.55:357985:362431:-1 gene:PGTG_22123 transcript:EHS64227 description:""hypothetical protein""-species:Puccinia_graminis"	 E_value=3e-69
			
Query=MGG_09885T0	 Hit=lcl|CCU76173	" Description=pep:novel supercontig:EF1:HF943536:2212839:2213934:-1 gene:BGHDH14_bgh01466 transcript:CCU76173 description:""polyadenylation factor protein""-species:Blumeria_graminis"	 E_value=4e-100
			
Query=MGG_09885T0	 Hit=lcl|CAZ80953	" Description=pep:novel supercontig:ASM15164v1:FN430053:254135:255777:1 gene:GSTUM_00004863001 transcript:CAZ80953 description:""""-species:Tuber_melanosporum"	 E_value=9e-81
			
Query=MGG_09885T0	 Hit=lcl|Mycgr3P73484	" Description=pep:known chromosome:MG2:6:2338654:2339863:-1 gene:Mycgr3G73484 transcript:Mycgr3T73484 description:""Putative uncharacterized protein""-species:Zymoseptoria_tritici"	 E_value=4e-70
			
Query=MGG_09885T0	 Hit=lcl|CBY02240	" Description=pep:novel supercontig:ASM23037v1:FP929139:3504346:3505333:-1 gene:LEMA_P010270.1 transcript:CBY02240 description:""Putative uncharacterized protein ""-species:Leptosphaeria_maculans"	 E_value=1e-67
			
Query=MGG_09885T0	 Hit=lcl|CADANGAP00009728	" Description=pep:known chromosome:CADRE:III:1384189:1385149:-1 gene:CADANGAG00009919 transcript:CADANGAT00009919 description:""Complex\x3a CF I in S. cerevisiae contains five subunits""-species:Aspergillus_niger"	 E_value=2e-64
			
Query=MGG_09885T0	 Hit=lcl|EFQ92770	" Description=pep:novel supercontig:GCA_000166005.1:GL534185:71991:72681:1 gene:PTT_10092 transcript:EFQ92770 description:""hypothetical protein""-species:Pyrenophora_teres"	 E_value=1e-63
			
Query=MGG_09885T0	 Hit=lcl|SNOT_02685	" Description=pep:known supercontig:ASM14691v1:supercont1.4:287387:288624:-1 gene:SNOG_02685 transcript:SNOT_02685 description:""Putative uncharacterized protein""-species:Phaeosphaeria_nodorum"	 E_value=6e-62
			
Query=MGG_09885T0	 Hit=lcl|CADAFUBP00002441	" Description=pep:known scaffold:CADRE:DS499595:2314562:2315508:1 gene:CADAFUBG00002492 transcript:CADAFUBT00002492 description:""Polyadenylation factor subunit CstF64, putative""-species:Aspergillus_fumigatus"	 E_value=2e-60
			
Query=MGG_09885T0	 Hit=lcl|CADNFIAP00006569	" Description=pep:known contig:CADRE:9292:3686182:3687128:1 gene:CADNFIAG00006736 transcript:CADNFIAT00006736 description:""Polyadenylation factor subunit CstF64, putative""-species:Neosartorya_fischeri"	 E_value=3e-60
			
Query=MGG_09885T0	 Hit=lcl|MVLG_06277T0	" Description=pep:novel supercontig:GCA_000166175.1:supercont1.109:16839:18710:-1 gene:MVLG_06277 transcript:MVLG_06277T0 description:""hypothetical protein""-species:Microbotryum_violaceum"	 E_value=1e-55
			
Query=MGG_09885T0	 Hit=lcl|CADANIAP00006943	" Description=pep:known chromosome:ASM1142v1:I:1339514:1340823:-1 gene:CADANIAG00006943 transcript:CADANIAT00006943 description:""polyadenylation factor subunit CstF64, putative (AFU_orthologue\x3b AFUA_2G09100)""-species:Aspergillus_nidulans"	 E_value=1e-54
			
Query=MGG_09885T0	 Hit=lcl|GGTG_06054T0	" Description=pep:known supercontig:Gae_graminis_V2:supercont1.3:2780724:2782551:-1 gene:GGTG_06054 transcript:GGTG_06054T0 description:""cleavage stimulation factor 64-kDa subunit""-species:Gaeumannomyces_graminis"	 E_value=1e-52
			
Query=MGG_09885T0	 Hit=lcl|EDU41499	" Description=pep:novel supercontig:GCA_000149985.1:supercont1.1:5935894:5940949:1 gene:PTRG_02061 transcript:EDU41499 description:""copper methylamine oxidase precursor""-species:Pyrenophora_triticirepentis"	 E_value=1e-51
			
Query=MGG_09885T0	 Hit=lcl|CAZ83198	" Description=pep:novel supercontig:ASM15164v1:FN430208:874557:876088:1 gene:GSTUM_00006800001 transcript:CAZ83198 description:""""-species:Tuber_melanosporum"	 E_value=1e-50
			
Query=MGG_10195T0	 Hit=lcl|CBQ70727	" Description=pep:novel chromosome:GCA_000230245.1:2:1486528:1487445:1 gene:sr10452 transcript:CBQ70727 description:""probable serine/threonine protein phosphatase 4 catalytic subunit""-species:Sporisorium_reilianum"	 E_value=1e-93
			
Query=MGG_10195T0	 Hit=lcl|EFQ30745	" Description=pep:novel supercontig:GCA_000149035.1:GG697351:41581:42940:-1 gene:GLRG_05889 transcript:EFQ30745 description:""calcineurin-like phosphoesterase""-species:Glomerella_graminicola"	 E_value=1e-93
			
Query=MGG_10195T0	 Hit=lcl|MGG_06099T0	" Description=pep:known chromosome:MG8:3:2567987:2570566:1 gene:MGG_06099 transcript:MGG_06099T0 description:""Serine/threonine-protein phosphatase PP2A catalytic subunit""-species:Magnaporthe_oryzae"	 E_value=2e-93
			
Query=MGG_10195T0	 Hit=lcl|EFP82686	" Description=pep:novel supercontig:ASM14992v1:supercont2.22:577805:579769:1 gene:PGTG_08882 transcript:EFP82686 description:""serine/threonine-protein phosphatase PP2A catalytic subunit""-species:Puccinia_graminis"	 E_value=2e-93
			
Query=MGG_10195T0	 Hit=lcl|FGSG_09815P0	" Description=pep:known chromosome:ASM24013v2:4:7879408:7881636:-1 gene:FGSG_09815 transcript:FGSG_09815T0 description:""serine/threonine-protein phosphatase PP2A catalytic subunit""-species:Gibberella_zeae"	 E_value=3e-93
			
Query=MGG_10195T0	 Hit=lcl|FVEG_06432T0	" Description=pep:known chromosome:ASM14955v1:2:1890905:1893073:-1 gene:FVEG_06432 transcript:FVEG_06432T0 description:""serine/threonine-protein phosphatase PP2A catalytic subunit""-species:Gibberella_moniliformis"	 E_value=3e-93
			
Query=MGG_10195T0	 Hit=lcl|CBQ68576	" Description=pep:novel chromosome:GCA_000230245.1:11:268499:269507:1 gene:sr14862 transcript:CBQ68576 description:""Protein phosphatase 2A""-species:Sporisorium_reilianum"	 E_value=5e-93
			
Query=MGG_10195T0	 Hit=lcl|EGG06453	" Description=pep:novel supercontig:GCA_000204055.1:GL883108:1155252:1157502:-1 gene:MELLADRAFT_71938 transcript:EGG06453 description:""hypothetical protein""-species:Melampsora_laricipopulina"	 E_value=6e-93
			
Query=MGG_10195T0	 Hit=lcl|MVLG_05057T1	" Description=pep:novel supercontig:GCA_000166175.1:supercont1.63:31300:34067:1 gene:MVLG_05057 transcript:MVLG_05057T1 description:""serine/threonine-protein phosphatase PP2A catalytic subunit""-species:Microbotryum_violaceum"	 E_value=1e-92
			
Query=MGG_10195T0	 Hit=lcl|EGY13860	" Description=pep:novel supercontig:GCA_000150675.1:supercont1.1:1785101:1787250:-1 gene:VDAG_00542 transcript:EGY13860 description:""serine/threonine-protein phosphatase PP2A catalytic subunit""-species:Verticillium_dahliae"	 E_value=1e-92
			
Query=MGG_10195T0	 Hit=lcl|EFNCRP00000006351	" Description=pep:known supercontig:ASM18292v1:7.28:410027:411909:-1 gene:EFNCRG00000006348 transcript:EFNCRT00000006359 description:""Serine/threonine-protein phosphatase PP2A catalytic subunit""-species:Neurospora_crassa"	 E_value=1e-92
			
Query=MGG_10195T0	 Hit=lcl|GGTG_03764T0	" Description=pep:known supercontig:Gae_graminis_V2:supercont1.2:3556178:3559255:-1 gene:GGTG_03764 transcript:GGTG_03764T0 description:""serine/threonine-protein phosphatase PP2A catalytic subunit""-species:Gaeumannomyces_graminis"	 E_value=2e-92
			
Query=MGG_10195T0	 Hit=lcl|UM03957P0	" Description=pep:known supercontig:UM1:Cont_1.136:87693:89253:1 gene:UM03957 transcript:UM03957T0 description:""Serine/threonine-protein phosphatase""-species:Ustilago_maydis"	 E_value=2e-92
			
Query=MGG_10195T0	 Hit=lcl|EDU42073	" Description=pep:novel supercontig:GCA_000149985.1:supercont1.10:848892:850459:-1 gene:PTRG_09022 transcript:EDU42073 description:""serine/threonine-protein phosphatase PP2A catalytic subunit""-species:Pyrenophora_triticirepentis"	 E_value=2e-92
			
Query=MGG_10195T0	 Hit=lcl|EFQ88161	" Description=pep:novel supercontig:GCA_000166005.1:GL536581:5279:6535:-1 gene:PTT_16076 transcript:EFQ88161 description:""hypothetical protein""-species:Pyrenophora_teres"	 E_value=2e-92
			
Query=MGG_10195T0	 Hit=lcl|CBX93772	" Description=pep:novel supercontig:ASM23037v1:FP929116:872189:873447:1 gene:LEMA_P034460.1 transcript:CBX93772 description:""Serine/threonine-protein phosphatase ""-species:Leptosphaeria_maculans"	 E_value=2e-92
			
Query=MGG_10195T0	 Hit=lcl|MAPG_01073T0	" Description=pep:novel supercontig:Mag_poae_ATCC_64411_V1:supercont1.1:3554604:3557768:1 gene:MAPG_01073 transcript:MAPG_01073T0 description:""serine/threonine-protein phosphatase PP2A catalytic subunit""-species:Magnaporthe_poae"	 E_value=2e-92
			
Query=MGG_10195T0	 Hit=lcl|CAZ85721	" Description=pep:novel supercontig:ASM15164v1:FN430356:209634:212209:1 gene:GSTUM_00010735001 transcript:CAZ85721 description:""""-species:Tuber_melanosporum"	 E_value=3e-92
			
Query=MGG_10195T0	 Hit=lcl|MVLG_05057T0	" Description=pep:novel supercontig:GCA_000166175.1:supercont1.63:31777:33699:1 gene:MVLG_05057 transcript:MVLG_05057T0 description:""serine/threonine-protein phosphatase PP2A catalytic subunit""-species:Microbotryum_violaceum"	 E_value=3e-92
			
Query=MGG_10195T0	 Hit=lcl|B0510_2838T1	" Description=pep:novel supercontig:B05.10_v2:Supercontig_1.6:157673:158998:1 gene:B0510_2838 transcript:B0510_2838T1 description:""""-species:Botryotinia_fuckeliana"	 E_value=4e-92
			
Query=MGG_10195T0	 Hit=lcl|Mycgr3P101229	" Description=pep:known chromosome:MG2:9:1155252:1158032:1 gene:Mycgr3G101229 transcript:Mycgr3T101229 description:""MgPP2Ac, protein phosphatase 2A catalytic sub-unit""-species:Zymoseptoria_tritici"	 E_value=7e-92
			
Query=MGG_10195T0	 Hit=lcl|CADATEAP00002476	" Description=pep:known supercontig:CADRE:1.17:322152:323453:1 gene:CADATEAG00002476 transcript:CADATEAT00002476 description:""Serine/threonine-protein phosphatase""-species:Aspergillus_terreus"	 E_value=5e-91
			
Query=MGG_10195T0	 Hit=lcl|SPAC823.15.1:pep	" Description=pep:known chromosome:ASM294v2:I:2607670:2609360:1 gene:SPAC823.15 transcript:SPAC823.15.1 description:""minor serine/threonine protein phosphatase Ppa1""-species:Schizosaccharomyces_pombe"	 E_value=5e-91
			
Query=MGG_10195T0	 Hit=lcl|CADAFLAP00003321	" Description=pep:known supercontig:JCVI-afl1-v2.0:EQ963474:406170:407487:1 gene:CADAFLAG00003321 transcript:CADAFLAT00003321 description:""Serine/threonine-protein phosphatase ""-species:Aspergillus_flavus"	 E_value=6e-91
			
Query=MGG_10195T0	 Hit=lcl|EHK22134	" Description=pep:novel supercontig:ASM17099v1:6:21223:22993:-1 gene:TRIVIDRAFT_84259 transcript:EHK22134 description:""hypothetical protein""-species:Trichoderma_virens"	 E_value=6e-91
			
Query=MGG_10195T0	 Hit=lcl|EGR51741	" Description=pep:novel supercontig:GCA_000167675.2:GL985057:1240025:1242053:1 gene:TRIREDRAFT_74884 transcript:EGR51741 description:""predicted protein""-species:Trichoderma_reesei"	 E_value=8e-91
			
Query=MGG_10195T0	 Hit=lcl|CADANIAP00006588	" Description=pep:known chromosome:ASM1142v1:I:324377:326050:1 gene:CADANIAG00006588 transcript:CADANIAT00006588 description:""serine/threonine protein phosphatase PP2A catalytic subunit (Eurofung)""-species:Aspergillus_nidulans"	 E_value=9e-91
			
Query=MGG_10195T0	 Hit=lcl|CADANGAP00008228	" Description=pep:known chromosome:CADRE:VII:3251424:3252805:-1 gene:CADANGAG00008375 transcript:CADANGAT00008375 description:""Serine/threonine-protein phosphatase""-species:Aspergillus_niger"	 E_value=1e-90
			
Query=MGG_10195T0	 Hit=lcl|CADAFUBP00007491	" Description=pep:known scaffold:CADRE:DS499599:1360960:1362293:-1 gene:CADAFUBG00007627 transcript:CADAFUBT00007627 description:""Serine/threonine-protein phosphatase""-species:Aspergillus_fumigatus"	 E_value=1e-90
			
Query=MGG_10195T0	 Hit=lcl|CCU74774	" Description=pep:novel supercontig:EF1:HF943549:3279212:3280988:1 gene:BGHDH14_bgh00307 transcript:CCU74774 description:""protein phosphatase type 2A""-species:Blumeria_graminis"	 E_value=1e-90
			
Query=MGG_10195T0	 Hit=lcl|EPX72992	" Description=pep:novel supercontig:GCA_000150505.2:supercont6.2:2942499:2944712:-1 gene:SOCG_00750 transcript:EPX72992 description:""minor serine/threonine protein phosphatase Ppa1""-species:Schizosaccharomyces_octosporus"	 E_value=5e-90
			
Query=MGG_10195T0	 Hit=lcl|EEB05582	" Description=pep:novel supercontig:GCA_000149845.2:supercont5.1:3032336:3035197:-1 gene:SJAG_00600 transcript:EEB05582 description:""serine/threonine protein phosphatase Ppa2""-species:Schizosaccharomyces_japonicus"	 E_value=7e-90
			
Query=MGG_10195T0	 Hit=lcl|MVLG_03805T0	" Description=pep:novel supercontig:GCA_000166175.1:supercont1.38:142438:144345:-1 gene:MVLG_03805 transcript:MVLG_03805T0 description:""serine/threonine-protein phosphatase PP-X isozyme 1""-species:Microbotryum_violaceum"	 E_value=2e-89
			
Query=MGG_10195T0	 Hit=lcl|EPY52422	" Description=pep:novel supercontig:GCA_000004155.2:supercont4.2:473398:475127:1 gene:SPOG_01747 transcript:EPY52422 description:""minor serine/threonine protein phosphatase Ppa1""-species:Schizosaccharomyces_cryophilus"	 E_value=3e-89
			
Query=MGG_10195T0	 Hit=lcl|CADANGAP00009558	" Description=pep:known chromosome:CADRE:III:1793340:1794601:1 gene:CADANGAG00009742 transcript:CADANGAT00009742 description:""Serine/threonine-protein phosphatase""-species:Aspergillus_niger"	 E_value=4e-89
			
Query=MGG_10195T0	 Hit=lcl|CAG78205	" Description=pep:novel chromosome:GCA_000002525.1:F:1898362:1899321:-1 gene:YALI0_F14069g transcript:CAG78205 description:""YALI0F14069p""-species:Yarrowia_lipolytica"	 E_value=1e-88
			
Query=MGG_10195T0	 Hit=lcl|EPY54248	" Description=pep:novel supercontig:GCA_000004155.2:supercont4.1:2691285:2693402:-1 gene:SPOG_04142 transcript:EPY54248 description:""serine/threonine protein phosphatase Ppa2""-species:Schizosaccharomyces_cryophilus"	 E_value=5e-88
			
Query=MGG_10195T0	 Hit=lcl|EGG09389	" Description=pep:novel supercontig:GCA_000204055.1:GL883097:540755:542266:1 gene:MELLADRAFT_34473 transcript:EGG09389 description:""protein phosphatase 4""-species:Melampsora_laricipopulina"	 E_value=7e-88
			
Query=MGG_10195T0	 Hit=lcl|EPX74387	" Description=pep:novel supercontig:GCA_000150505.2:supercont6.1:2319244:2321714:1 gene:SOCG_03596 transcript:EPX74387 description:""serine/threonine protein phosphatase Ppa2""-species:Schizosaccharomyces_octosporus"	 E_value=1e-87
			
Query=MGG_10195T0	 Hit=lcl|AAS52019	" Description=pep:known chromosome:ASM9102v1:IV:886712:887800:-1 gene:AGOS_ADR099C transcript:AAS52019 description:""Serine/threonine-protein phosphatase""-species:Ashbya_gossypii"	 E_value=1e-87
			
Query=MGG_10195T0	 Hit=lcl|CAG83553	" Description=pep:novel chromosome:GCA_000002525.1:A:112988:114379:-1 gene:YALI0_A00891g transcript:CAG83553 description:""YALI0A00891p""-species:Yarrowia_lipolytica"	 E_value=2e-87
			
Query=MGG_10195T0	 Hit=lcl|YDL134C	" Description=pep:known chromosome:SacCer_Apr2011:IV:219662:220771:-1 gene:YDL134C transcript:YDL134C description:""Catalytic subunit of protein phosphatase 2A (PP2A), functionally redundant with Pph22p\x3b methylated at C terminus\x3b forms alternate complexes with several regulatory subunits\x3b involved in signal transduction and regulation of mitosis""-species:Saccharomyces_cerevisiae"	 E_value=4e-87
			
Query=MGG_10195T0	 Hit=lcl|SPBC16H5.07c.1:pep	" Description=pep:known chromosome:ASM294v2:II:2286917:2290445:1 gene:SPBC16H5.07c transcript:SPBC16H5.07c.1 description:""serine/threonine protein phosphatase Ppa2""-species:Schizosaccharomyces_pombe"	 E_value=8e-87
			
Query=MGG_10195T0	 Hit=lcl|YDL188C	" Description=pep:known chromosome:SacCer_Apr2011:IV:123865:124998:-1 gene:YDL188C transcript:YDL188C description:""Catalytic subunit of protein phosphatase 2A (PP2A), functionally redundant with Pph21p\x3b methylated at C terminus\x3b forms alternate complexes with several regulatory subunits\x3b involved in signal transduction and regulation of mitosis""-species:Saccharomyces_cerevisiae"	 E_value=2e-86
			
Query=MGG_10195T0	 Hit=lcl|EFP91300	" Description=pep:novel supercontig:ASM14992v1:supercont2.83:227590:229511:1 gene:PGTG_17157 transcript:EFP91300 description:""serine/threonine-protein phosphatase 4 catalytic subunit""-species:Puccinia_graminis"	 E_value=3e-86
			
Query=MGG_10195T0	 Hit=lcl|SNOT_08511	" Description=pep:known supercontig:ASM14691v1:supercont1.13:94131:95642:-1 gene:SNOG_08511 transcript:SNOT_08511 description:""Serine/threonine-protein phosphatase""-species:Phaeosphaeria_nodorum"	 E_value=4e-84
			
Query=MGG_10195T0	 Hit=lcl|SPCC1739.12.1:pep	" Description=pep:known chromosome:ASM294v2:III:2053544:2057069:1 gene:SPCC1739.12 transcript:SPCC1739.12.1 description:""serine/threonine protein phosphatase Ppe1""-species:Schizosaccharomyces_pombe"	 E_value=5e-84
			
Query=MGG_10195T0	 Hit=lcl|EGG01645	" Description=pep:novel supercontig:GCA_000204055.1:GL883136:156782:158502:1 gene:MELLADRAFT_91910 transcript:EGG01645 description:""hypothetical protein""-species:Melampsora_laricipopulina"	 E_value=6e-84
			
Query=MGG_10195T0	 Hit=lcl|EEB06148	" Description=pep:novel supercontig:GCA_000149845.2:supercont5.3:1134940:1137117:1 gene:SJAG_01187 transcript:EEB06148 description:""serine/threonine protein phosphatase Ppe1""-species:Schizosaccharomyces_japonicus"	 E_value=2e-83
			
Query=MGG_10195T0	 Hit=lcl|EPX73549	" Description=pep:novel supercontig:GCA_000150505.2:supercont6.1:323028:325765:-1 gene:SOCG_02771 transcript:EPX73549 description:""serine/threonine protein phosphatase Ppe1""-species:Schizosaccharomyces_octosporus"	 E_value=2e-83
			
Query=MGG_10195T0	 Hit=lcl|SPAC22H10.04.1:pep	" Description=pep:known chromosome:ASM294v2:I:2376661:2378678:1 gene:SPAC22H10.04 transcript:SPAC22H10.04.1 description:""protein phosphatase type 2A Ppa1""-species:Schizosaccharomyces_pombe"	 E_value=6e-83
			
Query=MGG_10195T0	 Hit=lcl|EPY51194	" Description=pep:novel supercontig:GCA_000004155.2:supercont4.4:344968:348324:-1 gene:SPOG_02371 transcript:EPY51194 description:""serine/threonine protein phosphatase Ppe1""-species:Schizosaccharomyces_cryophilus"	 E_value=1e-82
			
Query=MGG_10195T0	 Hit=lcl|EGF98320	" Description=pep:novel supercontig:GCA_000204055.1:GL883179:67878:69484:-1 gene:MELLADRAFT_76102 transcript:EGF98320 description:""hypothetical protein""-species:Melampsora_laricipopulina"	 E_value=1e-82
			
Query=MGG_10195T0	 Hit=lcl|EHK17964	" Description=pep:novel supercontig:ASM17099v1:87:412782:414516:-1 gene:TRIVIDRAFT_76450 transcript:EHK17964 description:""hypothetical protein""-species:Trichoderma_virens"	 E_value=2e-82
			
Query=MGG_10195T0	 Hit=lcl|YDR075W	" Description=pep:known chromosome:SacCer_Apr2011:IV:597156:598082:1 gene:YDR075W transcript:YDR075W description:""Catalytic subunit of protein phosphatase PP4 complex\x3b active complex is composed of Pph3p and Psy2p, with Psy4p apparently providing additional substrate specificity in some cases\x3b regulates recovery from the DNA damage checkpoint and also the gene /.../sion- and single-strand annealing-mediated pathways of meiotic double-strand break repair\x3b involved in activation of Gln3p to alleviate nitrogen catabolite repression\x3b Pph3p and Psy2p localize to foci on meiotic chromosomes""-species:Saccharomyces_cerevisiae"	 E_value=4e-82
			
Query=MGG_10195T0	 Hit=lcl|EFNCRP00000006308	" Description=pep:known supercontig:ASM18292v1:7.28:179679:180997:-1 gene:EFNCRG00000006305 transcript:EFNCRT00000006316 description:""Serine/threonine protein phosphatase""-species:Neurospora_crassa"	 E_value=5e-82
			
Query=MGG_10195T0	 Hit=lcl|CADNFIAP00004838	" Description=pep:known contig:CADRE:9201:2790756:2791865:-1 gene:CADNFIAG00004966 transcript:CADNFIAT00004966 description:""Serine/threonine-protein phosphatase""-species:Neosartorya_fischeri"	 E_value=5e-82
			
Query=MGG_10195T0	 Hit=lcl|UM02445P0	" Description=pep:known supercontig:UM1:Cont_1.83:301788:302920:-1 gene:UM02445 transcript:UM02445T0 description:""Serine/threonine-protein phosphatase""-species:Ustilago_maydis"	 E_value=7e-82
			
Query=MGG_10195T0	 Hit=lcl|EGR51340	" Description=pep:novel supercontig:GCA_000167675.2:GL985058:271622:272705:-1 gene:TRIREDRAFT_56872 transcript:EGR51340 description:""serine/threonine phosphatase""-species:Trichoderma_reesei"	 E_value=9e-82
			
Query=MGG_10195T0	 Hit=lcl|CBQ71190	" Description=pep:novel chromosome:GCA_000230245.1:20:941140:942283:-1 gene:sr10874 transcript:CBQ71190 description:""probable serine/threonine protein phosphatase ppe1""-species:Sporisorium_reilianum"	 E_value=1e-81
			
Query=MGG_10195T0	 Hit=lcl|EPY51855	" Description=pep:novel supercontig:GCA_000004155.2:supercont4.3:608824:610395:1 gene:SPOG_00277 transcript:EPY51855 description:""protein phosphatase type 2A""-species:Schizosaccharomyces_cryophilus"	 E_value=1e-81
			
